channel,band,n_day,n_night,t_stat,p_value,power,mean_day,mean_night,HYP
60,Alpha,24,31,-0.28423480059955947,0.7773380978632063,0.05841395156566388,0.11016387181222564,0.1146940736024227,False
11,Delta,24,31,-0.27902067582267837,0.7817717187452022,0.05697459716788444,0.1983013992120791,0.2198002367804764,False
13,Tetta,24,31,-0.27413312840012183,0.7850509984812408,0.057704840107027436,0.12049692484308205,0.12481021447876275,False
5,Delta,24,31,-0.2709905158041308,0.7874769706942384,0.057343586198027895,0.3179650220038601,0.34661257523359273,False
3,Tetta,24,31,-0.25680498949304886,0.7983793985792271,0.05646998143992518,0.44180270945139516,0.5106771456184858,False
13,Beta,24,31,-0.2330931301994622,0.8165962613890392,0.05578122245170517,0.056252771431242014,0.05912804862397749,False
31,Tetta,24,31,0.21959537611351587,0.8272176775699285,0.05565677984627853,2.1446028590655164,1.760978003585497,False
9,Alpha,24,31,-0.2151325527389217,0.8305417136628972,0.05452050861743853,0.18210984351777015,0.19140984462710706,False
44,Tetta,24,31,-0.21314141603706027,0.8320795291970932,0.05445362329664255,0.1721382578474151,0.1769750092647301,False
55,Tetta,24,31,0.20705322198592782,0.8370578754443984,0.05522939720205465,0.11685052579490962,0.11259339492057112,False
8,Beta,24,31,-0.20086001490792127,0.8416187979563985,0.05395526718895123,0.15925573319991485,0.16914259227466352,False
14,Tetta,24,31,0.19992880129526,0.8423141579404894,0.054015983755500596,0.15467664394917507,0.150819662039677,False
21,Alpha,24,31,0.1940450423832682,0.846882519330536,0.05391197905111647,0.10364733448930681,0.10087231624018153,False
54,Delta,24,31,-0.19275160089733448,0.8479381418048337,0.053623602376789134,0.1928605950983914,0.20619650739115872,False
47,Tetta,24,31,-0.17977118275564444,0.8580892583292359,0.05363650974261898,0.1722709887650901,0.17740491066330172,False
17,Delta,24,31,0.17872725284709587,0.8590714941662787,0.05289003724045442,0.37194470649959915,0.35802295951211266,False
23,Tetta,24,31,0.17381675367840924,0.8626785492253674,0.053053469520134025,0.08956834522948875,0.08756445918449902,False
21,Tetta,24,31,0.16982324635068666,0.8658214387374196,0.052847988126468876,0.08413647196418726,0.082282061039352,False
4,Tetta,24,31,-0.16429162724875435,0.8701611524480192,0.05296688369598573,0.2192115575695632,0.22403001732954808,False
3,Beta,24,31,-0.15367895653977365,0.8784511574296467,0.05239336636773044,0.08108797367596805,0.08376753821189224,False
26,Delta,24,31,0.15299450396083566,0.879005604177505,0.05254525466300618,0.29055722078840934,0.27615109921435216,False
37,Tetta,24,31,0.13958664809159016,0.8895208825292241,0.052067336285198704,0.1255851310584123,0.12299013355945869,False
4,Delta,24,31,-0.1321868529684978,0.8953474726911157,0.05187497138436288,0.5430490267363561,0.5615327367482703,False
25,Beta,24,31,-0.13101304257561933,0.8962650221088431,0.051738459674770906,0.04385206684264603,0.04470864236387438,False
39,Alpha,24,31,0.12598464846158733,0.9002221425290686,0.05162156892152073,0.08787430272230788,0.08644860742753871,False
1,Tetta,24,31,-0.09919308043850211,0.9213854100128986,0.05095598943301996,0.2355263493555287,0.24107777087008841,False
39,Tetta,24,31,-0.096096712401884,0.9238325970190957,0.05089613203091169,0.09145782087053667,0.09259976340501185,False
1,Alpha,24,31,0.07313931091947688,0.9419707530008954,0.0505565914631419,0.18592845153124518,0.18239957634908038,False
20,Beta,24,31,0.06750566598708624,0.9464345820064028,0.05046288525789529,0.09646589613200855,0.09509869697502252,False
58,Beta,24,31,-0.05629516052790579,0.9553311789155832,0.050348762811981876,0.09824110692964451,0.09995860193736347,False
